Index	Name	Name_new
2088	RosBREEDSNP_SNP_GA_1640875_Lg17_01205_MAF30_1658589_exon1	RB_1640875_
2089	RosBREEDSNP_SNP_GA_16469678_Lg17_01438_MAF20_1628243_exon3	RB_16469678
2090	RosBREEDSNP_SNP_GA_16484227_Lg17_01438_MAF30_MDP0000136549_exon5	RB_16484227
2091	RosBREEDSNP_SNP_GA_16501559_Lg1_00107_MAF30_1618955_exon2	RB_16501559
2092	RosBREEDSNP_SNP_GA_16535826_Lg8_02022_MAF20_1637535_exon1	RB_16535826
2093	RosBREEDSNP_SNP_GA_16577884_Lg8_02022_MAF40_1640897_exon5	RB_16577884
2094	RosBREEDSNP_SNP_GA_16583813_Lg8_02022_MAF10_509499_exon3	RB_16583813
2095	RosBREEDSNP_SNP_GA_16591000_Lg8_02022_MAF50_MDP0000317385_exon2	RB_16591000
2096	RosBREEDSNP_SNP_GA_16737064_Lg13_00890_MAF40_MDP0000715848_exon1	RB_16737064
2097	RosBREEDSNP_SNP_GA_16990247_Lg3_00921_MAF30_1662533_exon2	RB_16990247
2098	RosBREEDSNP_SNP_GA_1716119_Lg9_00169_MAF50_670246_exon1	RB_1716119_
2099	RosBREEDSNP_SNP_GA_17179731_Lg2_327287_MAF30_327287_exon1	RB_17179731
2100	RosBREEDSNP_SNP_GA_17220267_Lg15_MDP0000876321__MDP0000876321_exon10	RB_17220267
2101	RosBREEDSNP_SNP_GA_17238705_Lg1_RosCOS3372_MAF10_180981_exon1	RB_17238705
2102	RosBREEDSNP_SNP_GA_1731546_Lg3_EB140229_MAF20_1651828_exon3	RB_1731546_
2103	RosBREEDSNP_SNP_GA_1743002_Lg9_00169_MAF20_336788_exon1	RB_1743002_
2104	RosBREEDSNP_SNP_GA_17549468_Lg15_RosCOS2945_MAF20_1652605_exon1	RB_17549468
2105	RosBREEDSNP_SNP_GA_17583563_Lg15_RosCOS2945_MAF40_8165_exon1	RB_17583563
2106	RosBREEDSNP_SNP_GA_1759940_Lg3_EB140229_MAF40_751059_exon1	RB_1759940_
2107	RosBREEDSNP_SNP_GA_1782044_Lg9_00169_MAF30_MDP0000633848_exon3	RB_1782044_
2108	RosBREEDSNP_SNP_GA_17878675_Lg1_00440_MAF10_1638976_exon6	RB_17878675
2109	RosBREEDSNP_SNP_GA_17911896_Lg10_02252_MAF30_MDP0000125644_exon1	RB_17911896
2110	RosBREEDSNP_SNP_GA_1799179_Lg12_00116_MAF20_898942_exon1	RB_1799179_
2111	RosBREEDSNP_SNP_GA_18005006_Lg2_325713_MAF20_325713_exon1	RB_18005006
2112	RosBREEDSNP_SNP_GA_18053412_Lg5_267073_MAF40_267073_exon1	RB_18053412
2113	RosBREEDSNP_SNP_GA_18093819_Lg1_01783_MAF10_1653849_exon8	RB_18093819
2114	RosBREEDSNP_SNP_GA_18232690_Lg5_MDP0000193167_MAF30_MDP0000193167_exon10	RB_18232690
2115	RosBREEDSNP_SNP_GA_18232808_Lg5_MDP0000193167_MAF20_MDP0000193167_exon10	RB_18232808
2116	RosBREEDSNP_SNP_GA_18243159_Lg9_00109_MAF20_221824_exon1	RB_18243159
2117	RosBREEDSNP_SNP_GA_18289707_Lg9_00109_MAF50_813711_exon1	RB_18289707
2118	RosBREEDSNP_SNP_GA_18291721_Lg13_01844_MAF20_1642843_exon1	RB_18291721
2119	RosBREEDSNP_SNP_GA_18322083_Lg15_RosCOS1184_MAF10_87273_exon1	RB_18322083
2120	RosBREEDSNP_SNP_GA_18336417_Lg7_237066_MAF30_237066_exon1	RB_18336417
2121	RosBREEDSNP_SNP_GA_18418044_Lg4_00619_MAF30_MDP0000312342_exon1	RB_18418044
2122	RosBREEDSNP_SNP_GA_18422390_Lg4_00619_MAF40_848867_exon1	RB_18422390
2123	RosBREEDSNP_SNP_GA_18544856_Lg4_02277_MAF40_790526_exon1	RB_18544856
2124	RosBREEDSNP_SNP_GA_18579919_Lg5_00323_MAF30_MDP0000291499_exon1	RB_18579919
2125	RosBREEDSNP_SNP_GA_18757493_Lg5_MDP0000309680_MAF30_MDP0000309680_exon8	RB_18757493
2126	RosBREEDSNP_SNP_GA_18765317_Lg4_00324_MAF30_490687_exon1	RB_18765317
2127	RosBREEDSNP_SNP_GA_18771771_Lg4_00324_MAF30_772675_exon1	RB_18771771
2128	RosBREEDSNP_SNP_GA_18791535_Lg1_02731_MAF40_MDP0000186097_exon1	RB_18791535
2129	RosBREEDSNP_SNP_GA_18807821_Lg4_00324_MAF40_733449_exon1	RB_18807821
2130	RosBREEDSNP_SNP_GA_18831803_Lg1_02731_MAF30_MDP0000147688_exon19	RB_18831803
2131	RosBREEDSNP_SNP_GA_18834678_Lg2_02651_MAF40_1629384_exon1	RB_18834678
2132	RosBREEDSNP_SNP_GA_18882549_Lg2_02651_MAF50_MDP0000535127_exon1	RB_18882549
2133	RosBREEDSNP_SNP_GA_18978889_Lg3_02804_MAF50_501695_exon2	RB_18978889
2134	RosBREEDSNP_SNP_GA_19258873_Lg2_00934_MAF30_MDP0000306825_exon1	RB_19258873
2135	RosBREEDSNP_SNP_GA_19500458_Lg7_00871_MAF20_MDP0000625344_exon4	RB_19500458
2136	RosBREEDSNP_SNP_GA_1958621_Lg2_AAT1_MAF20_1677156_exon1	RB_1958621_
2137	RosBREEDSNP_SNP_GA_19609667_Lg8_00862_MAF30_268224_exon1	RB_19609667
2138	RosBREEDSNP_SNP_GA_19657174_Lg8_00862_MAF40_604326_exon1	RB_19657174
2139	RosBREEDSNP_SNP_GA_19672029_Lg8_00862_MAF10_MDP0000314135_exon6	RB_19672029
2140	RosBREEDSNP_SNP_GA_19687572_Lg8_00862_MAF10_1639307_exon1	RB_19687572
2141	RosBREEDSNP_SNP_GA_19699729_Lg5_00867_MAF40_1675010_exon4	RB_19699729
2142	RosBREEDSNP_SNP_GA_1979331_Lg2_AAT1_MAF50_MDP0000307573_exon4	RB_1979331_
2143	RosBREEDSNP_SNP_GA_20009061_Lg9_02100_MAF10_447206_exon1	RB_20009061
2144	RosBREEDSNP_SNP_GA_20030687_Lg17_01298_MAF40_MDP0000238701_exon2	RB_20030687
2145	RosBREEDSNP_SNP_GA_20380789_Lg14_02363_MAF20_887187_exon2	RB_20380789
2146	RosBREEDSNP_SNP_GA_20446572_Lg6_00472_MAF40_910234_exon1	RB_20446572
2147	RosBREEDSNP_SNP_GA_20453026_Lg6_00472_MAF50_1623297_exon6	RB_20453026
2148	RosBREEDSNP_SNP_GA_2051096_Lg17_00290_MAF20_MDP0000848218_exon4	RB_2051096_
2149	RosBREEDSNP_SNP_GA_2053599_Lg17_00290_MAF30_MDP0000848218_exon12	RB_2053599_
2150	RosBREEDSNP_SNP_GA_20592637_Lg9_02451_MAF20_329711_exon3	RB_20592637
2151	RosBREEDSNP_SNP_GA_2076283_Lg14_01846_MAF20_1629413_exon2	RB_2076283_
2152	RosBREEDSNP_SNP_GA_20813363_Lg10_PG_MAF20_1658925_exon1	RB_20813363
2153	RosBREEDSNP_SNP_GA_20967080_Lg4_00686_MAF40_1621941_exon5	RB_20967080
2154	RosBREEDSNP_SNP_GA_21013914_Lg14_MDP0000302772_MAF20_MDP0000302772_exon8	RB_21013914
2155	RosBREEDSNP_SNP_GA_21096895_Lg7_MDP0000194603_MAF30_MDP0000194603_exon9	RB_21096895
2156	RosBREEDSNP_SNP_GA_21133802_Lg4_01236_MAF20_MDP0000224911_exon1	RB_21133802
2157	RosBREEDSNP_SNP_GA_21176452_Lg4_01236_MAF30_MDP0000663534_exon4	RB_21176452
2158	RosBREEDSNP_SNP_GA_21188396_Lg17_00423_MAF50_MDP0000538106_exon1	RB_21188396
2159	RosBREEDSNP_SNP_GA_21257957_Lg12_RosCOS1969_MAF40_MDP0000186861_exon3	RB_21257957
2160	RosBREEDSNP_SNP_GA_21365344_Lg5_RosCOS644_MAF20_MDP0000247776_exon2	RB_21365344
2161	RosBREEDSNP_SNP_GA_21377879_Lg5_RosCOS644_MAF30_1663809_exon2	RB_21377879
2162	RosBREEDSNP_SNP_GA_21570393_Lg9_02230_MAF30_1625063_exon9	RB_21570393
2163	RosBREEDSNP_SNP_GA_21756554_Lg17_RosCOS2078_MAF20_1658684_exon1	RB_21756554
2164	RosBREEDSNP_SNP_GA_21880406_Lg14_02366_MAF10_1629238_exon2	RB_21880406
2165	RosBREEDSNP_SNP_GA_21956655_Lg4_00523_MAF20_1641807_exon1	RB_21956655
2166	RosBREEDSNP_SNP_GA_21989556_Lg15_01599_MAF10_1684944_exon3	RB_21989556
2167	RosBREEDSNP_SNP_GA_2217552_Lg13_00098_MAF10_225571_exon1	RB_2217552_
2168	RosBREEDSNP_SNP_GA_22208_Lg12_snpCN899883_MAF40_1670470_exon1	RB_22208_Lg
2169	RosBREEDSNP_SNP_GA_22208785_Lg4_01026_MAF50_1688406_exon3	RB_22208785
2170	RosBREEDSNP_SNP_GA_22275630_Lg6_02165_MAF10_275918_exon1	RB_22275630
2171	RosBREEDSNP_SNP_GA_22343193_Lg14_CH03g04_MAF20_681831_exon3	RB_22343193
2172	RosBREEDSNP_SNP_GA_22379821_Lg14_CH03g04_MAF10_134656_exon1	RB_22379821
2173	RosBREEDSNP_SNP_GA_22517441_Lg10_RosCOS139_MAF30_122447_exon2	RB_22517441
2174	RosBREEDSNP_SNP_GA_22533617_Lg8_01479_MAF20_MDP0000205444_exon4	RB_22533617
2175	RosBREEDSNP_SNP_GA_22571534_Lg10_RosCOS139_MAF50_1647758_exon3	RB_22571534
2176	RosBREEDSNP_SNP_GA_22813928_Lg17_00798_MAF30_MDP0000751968_exon1	RB_22813928
2177	RosBREEDSNP_SNP_GA_23178125_Lg17_02534_MAF50_MDP0000515341_exon1	RB_23178125
2178	RosBREEDSNP_SNP_GA_23212514_Lg5_RosCOS1210_MAF40_1687970_exon6	RB_23212514
2179	RosBREEDSNP_SNP_GA_23270798_Lg10_RosCOS1786_MAF50_1631898_exon1	RB_23270798
2180	RosBREEDSNP_SNP_GA_23307044_Lg3_00663_MAF10_1632392_exon3	RB_23307044
2181	RosBREEDSNP_SNP_GA_23360673_Lg3_00663_MAF30_1631147_exon2	RB_23360673
2182	RosBREEDSNP_SNP_GA_23385635_Lg12_RosCOS3647_MAF20_MDP0000138764_exon2	RB_23385635
2183	RosBREEDSNP_SNP_GA_234282_Lg14_01888_MAF40_1687078_exon8	RB_234282_L
2184	RosBREEDSNP_SNP_GA_2343296_Lg12_262602__262602_exon2	RB_2343296_
2185	RosBREEDSNP_SNP_GA_23439790_Lg14_02039_MAF10_253599_exon1	RB_23439790
2186	RosBREEDSNP_SNP_GA_23443053_Lg14_00062_MAF40_1688347_exon5	RB_23443053
2187	RosBREEDSNP_SNP_GA_23881186_Lg11_10010_MAF40_MDP0000208862_exon3	RB_23881186
2188	RosBREEDSNP_SNP_GA_23902093_Lg4_00681_MAF40_1663052_exon1	RB_23902093
2189	RosBREEDSNP_SNP_GA_2397565_Lg9_02134_MAF10_1638179_exon1	RB_2397565_
2190	RosBREEDSNP_SNP_GA_23976782_Lg12_01798_MAF10_MDP0000146103_exon2	RB_23976782
2191	RosBREEDSNP_SNP_GA_2408882_Lg2_01565_MAF40_MDP0000189794_exon1	RB_2408882_
2192	RosBREEDSNP_SNP_GA_24140264_Lg4_00232_MAF30_378430_exon1	RB_24140264
2193	RosBREEDSNP_SNP_GA_24141313_Lg3_01728_MAF10_MDP0000161783_exon2	RB_24141313
2194	RosBREEDSNP_SNP_GA_24193344_Lg9_00053_MAF20_MDP0000253632_exon25	RB_24193344
2195	RosBREEDSNP_SNP_GA_24254801_Lg4_00283_MAF20_1625979_exon2	RB_24254801
2196	RosBREEDSNP_SNP_GA_24262161_Lg4_00283_MAF30_176010_exon5	RB_24262161
2197	RosBREEDSNP_SNP_GA_24417621_Lg5_AT11_MAF30_MDP0000277380_exon1	RB_24417621
2198	RosBREEDSNP_SNP_GA_24528761_Lg5_01304_MAF40_1643253_exon1	RB_24528761
2199	RosBREEDSNP_SNP_GA_24546944_Lg17_02678_MAF10_972061_exon1	RB_24546944
2200	RosBREEDSNP_SNP_GA_2462827_Lg3_RosCOS1398_MAF30_1667504_exon1	RB_2462827_
2201	RosBREEDSNP_SNP_GA_24689342_Lg15_02859_MAF40_MDP0000150372_exon1	RB_24689342
2202	RosBREEDSNP_SNP_GA_2471400_Lg5_00179_MAF30_MDP0000285776_exon9	RB_2471400_
2203	RosBREEDSNP_SNP_GA_24792350_Lg2_00833_MAF20_1661346_exon1	RB_24792350
2204	RosBREEDSNP_SNP_GA_24825508_Lg17_00341_MAF50_MDP0000296152_exon3	RB_24825508
2205	RosBREEDSNP_SNP_GA_2490535_Lg2_00959_MAF40_MDP0000189221_exon3	RB_2490535_
2206	RosBREEDSNP_SNP_GA_25047666_Lg4_00136_MAF40_MDP0000144202_exon1	RB_25047666
2207	RosBREEDSNP_SNP_GA_250595_Lg8_00301_MAF20_1634556_exon2	RB_250595_L
2208	RosBREEDSNP_SNP_GA_25113506_Lg5_00373_MAF20_1648847_exon1	RB_25113506
2209	RosBREEDSNP_SNP_GA_25131275_Lg5_00373_MAF20_MDP0000570588_exon2	RB_25131275
2210	RosBREEDSNP_SNP_GA_25209129_Lg7_00699_MAF50_257331_exon3	RB_25209129
2211	RosBREEDSNP_SNP_GA_25213054_Lg10_01264_MAF10_MDP0000308333_exon3	RB_25213054
2212	RosBREEDSNP_SNP_GA_25223845_Lg7_00699_MAF50_1660767_exon1	RB_25223845
2213	RosBREEDSNP_SNP_GA_25256330_Lg10_01264_MAF50_MDP0000175037_exon5	RB_25256330
2214	RosBREEDSNP_SNP_GA_25284422_Lg17_MDP0000194307_MAF10_MDP0000194307_exon13	RB_25284422
2215	RosBREEDSNP_SNP_GA_25319820_Lg6_01444_MAF40_340091_exon5	RB_25319820
2216	RosBREEDSNP_SNP_GA_2553386_Lg10_00839_MAF40_MDP0000424666_exon2	RB_2553386_
2217	RosBREEDSNP_SNP_GA_25603780_Lg17_00809_MAF40_1670547_exon2	RB_25603780
2218	RosBREEDSNP_SNP_GA_2563548_Lg10_00839_MAF30_MDP0000163138_exon1	RB_2563548_
2219	RosBREEDSNP_SNP_GA_26032137_Lg6_01682_MAF40_1654510_exon3	RB_26032137
2220	RosBREEDSNP_SNP_GA_2620041_Lg17_00210_MAF30_475784_exon1	RB_2620041_
2221	RosBREEDSNP_SNP_GA_26390694_Lg2_00092_MAF30_MDP0000236703_exon5	RB_26390694
2222	RosBREEDSNP_SNP_GA_26406280_Lg2_00092_MAF10_MDP0000252877_exon2	RB_26406280
2223	RosBREEDSNP_SNP_GA_26741011_Lg1_01228_MAF30_53996_exon1	RB_26741011
2224	RosBREEDSNP_SNP_GA_2688072_Lg17_00508_MAF30_1651528_exon2	RB_2688072_
2225	RosBREEDSNP_SNP_GA_27072261_Lg1_01693_MAF20_MDP0000165729_exon1	RB_27072261
2226	RosBREEDSNP_SNP_GA_27143886_Lg14_01473_MAF40_1627896_exon1	RB_27143886
2227	RosBREEDSNP_SNP_GA_27212656_Lg3_01487_MAF30_45401_exon1	RB_27212656
2228	RosBREEDSNP_SNP_GA_27300439_Lg8_328026_MAF40_328026_exon1	RB_27300439
2229	RosBREEDSNP_SNP_GA_27308621_Lg6_RosCOS1881_MAF20_1670281_exon1	RB_27308621
2230	RosBREEDSNP_SNP_GA_27311090_Lg6_RosCOS1881_MAF20_91476_exon1	RB_27311090
2231	RosBREEDSNP_SNP_GA_27335209_Lg2_02271_MAF30_490252_exon3	RB_27335209
2232	RosBREEDSNP_SNP_GA_27352264_Lg15_133284__133284_exon1	RB_27352264
2233	RosBREEDSNP_SNP_GA_27447975_Lg6_RosCOS1040_MAF30_1637096_exon1	RB_27447975
2234	RosBREEDSNP_SNP_GA_27451132_Lg6_RosCOS1040_MAF30_MDP0000311035_exon3	RB_27451132
2235	RosBREEDSNP_SNP_GA_27468669_Lg6_RosCOS1040_MAF40_1666047_exon1	RB_27468669
2236	RosBREEDSNP_SNP_GA_27497747_Lg6_RosCOS1040_MAF20_1658681_exon1	RB_27497747
2237	RosBREEDSNP_SNP_GA_27524282_Lg14_00052_MAF10_1680012_exon5	RB_27524282
2238	RosBREEDSNP_SNP_GA_27675794_Lg5_01601_MAF50_24107_exon1	RB_27675794
2239	RosBREEDSNP_SNP_GA_2768879_Lg4_RosCOS2404_MAF20_MDP0000317321_exon1	RB_2768879_
2240	RosBREEDSNP_SNP_GA_27700882_Lg5_01601_MAF30_1688320_exon1	RB_27700882
2241	RosBREEDSNP_SNP_GA_27866211_Lg6_RosCOS750_MAF50_MDP0000166779_exon4	RB_27866211
2242	RosBREEDSNP_SNP_GA_27987747_Lg7_327620_MAF30_327620_exon1	RB_27987747
2243	RosBREEDSNP_SNP_GA_28158121_Lg8_00293_MAF40_666415_exon1	RB_28158121
2244	RosBREEDSNP_SNP_GA_28243778_Lg8_00636_MAF30_1686210_exon2	RB_28243778
2245	RosBREEDSNP_SNP_GA_2824849_Lg7_00802_MAF50_MDP0000804626_exon1	RB_2824849_
2246	RosBREEDSNP_SNP_GA_28354787_Lg10_148145_MAF30_148145_exon2	RB_28354787
2247	RosBREEDSNP_SNP_GA_28395458_Lg11_02800_MAF10_424333_exon1	RB_28395458
2248	RosBREEDSNP_SNP_GA_28598904_Lg6_319206_MAF20_319206_exon3	RB_28598904
2249	RosBREEDSNP_SNP_GA_2860536_Lg7_00802_MAF40_1673831_exon4	RB_2860536_
2250	RosBREEDSNP_SNP_GA_28643186_Lg6_151545_MAF30_151545_exon1	RB_28643186
2251	RosBREEDSNP_SNP_GA_28687459_Lg15_02592_MAF30_1662248_exon6	RB_28687459
2252	RosBREEDSNP_SNP_GA_2872650_Lg7_00802_MAF10_MDP0000245985_exon4	RB_2872650_
2253	RosBREEDSNP_SNP_GA_28729913_Lg7_267794_MAF20_267794_exon1	RB_28729913
2254	RosBREEDSNP_SNP_GA_28837573_Lg6_01574_MAF30_1679148_exon3	RB_28837573
2255	RosBREEDSNP_SNP_GA_28845868_Lg6_01574_MAF20_MDP0000238670_exon6	RB_28845868
2256	RosBREEDSNP_SNP_GA_29128835_Lg1_10005_MAF10_326880_exon1	RB_29128835
2257	RosBREEDSNP_SNP_GA_29325151_Lg7_327291_MAF20_327291_exon2	RB_29325151
2258	RosBREEDSNP_SNP_GA_29481112_Lg14_01811_MAF30_24918_exon1	RB_29481112
2259	RosBREEDSNP_SNP_GA_29619098_Lg14_00171_MAF30_1677423_exon1	RB_29619098
2260	RosBREEDSNP_SNP_GA_29623528_Lg14_00171_MAF20_521140_exon5	RB_29623528
2261	RosBREEDSNP_SNP_GA_2970938_Lg12_RosCOS1934_MAF30_1681178_exon3	RB_2970938_
2262	RosBREEDSNP_SNP_GA_29723225_Lg9_02437_MAF20_327956_exon1	RB_29723225
2263	RosBREEDSNP_SNP_GA_29766970_Lg9_00467_MAF30_MDP0000131783_exon2	RB_29766970
2264	RosBREEDSNP_SNP_GA_2978136_Lg12_01615_MAF40_714673_exon1	RB_2978136_
2265	RosBREEDSNP_SNP_GA_29921777_Lg10_00346_MAF40_1687028_exon5	RB_29921777
2266	RosBREEDSNP_SNP_GA_29948697_Lg3_01937_MAF20_767709_exon1	RB_29948697
2267	RosBREEDSNP_SNP_GA_2995367_Lg2_RosCOS2955_MAF20_1629016_exon2	RB_2995367_
2268	RosBREEDSNP_SNP_GA_30217061_Lg1_CXE4_MAF40_MDP0000318149_exon1	RB_30217061
2269	RosBREEDSNP_SNP_GA_30265584_Lg10_00734_MAF50_28473_exon1	RB_30265584
2270	RosBREEDSNP_SNP_GA_3028463_Lg9_00679_MAF10_MDP0000127856_exon3	RB_3028463_
2271	RosBREEDSNP_SNP_GA_30314379_Lg2_01251_MAF50_MDP0000246555_exon1	RB_30314379
2272	RosBREEDSNP_SNP_GA_30592203_Lg11_02838_MAF20_MDP0000171255_exon8	RB_30592203
2273	RosBREEDSNP_SNP_GA_30627770_Lg7_MDP0000176078__MDP0000176078_exon2	RB_30627770
2274	RosBREEDSNP_SNP_GA_30649026_Lg1_320448__320448_exon1	RB_30649026
2275	RosBREEDSNP_SNP_GA_30657538_Lg12_00714_MAF20_MDP0000300196_exon1	RB_30657538
2276	RosBREEDSNP_SNP_GA_30679125_Lg12_00714_MAF30_1620539_exon3	RB_30679125
2277	RosBREEDSNP_SNP_GA_3071861_Lg16_01116_MAF20_MDP0000226719_exon2	RB_3071861_
2278	RosBREEDSNP_SNP_GA_30846147_Lg2_261916__261916_exon2	RB_30846147
2279	RosBREEDSNP_SNP_GA_30846235_Lg2_263337_MAF20_263337_exon2	RB_30846235
2280	RosBREEDSNP_SNP_GA_3099492_Lg1_02894_MAF40_411283_exon1	RB_3099492_
2281	RosBREEDSNP_SNP_GA_31085738_Lg13_01316_MAF40_302615_exon1	RB_31085738
2282	RosBREEDSNP_SNP_GA_31279293_Lg10_01908_MAF40_689898_exon1	RB_31279293
2283	RosBREEDSNP_SNP_GA_31342659_Lg5_01539_MAF40_533208_exon1	RB_31342659
2284	RosBREEDSNP_SNP_GA_31359482_Lg1_327822_MAF50_327822_exon5	RB_31359482
2285	RosBREEDSNP_SNP_GA_31531477_Lg1_327214_MAF40_327214_exon1	RB_31531477
2286	RosBREEDSNP_SNP_GA_31542131_Lg1_327620_MAF10_327620_exon1	RB_31542131
2287	RosBREEDSNP_SNP_GA_31543180_Lg14_FRUITFUL_MAF10_1672745_exon2	RB_31543180
2288	RosBREEDSNP_SNP_GA_31661119_Lg14_00213_MAF30_1627290_exon1	RB_31661119
2289	RosBREEDSNP_SNP_GA_31676157_Lg10_00099_MAF30_407257_exon4	RB_31676157
2290	RosBREEDSNP_SNP_GA_31694289_Lg9_00206_MAF30_MDP0000259589_exon4	RB_31694289
2291	RosBREEDSNP_SNP_GA_31860120_Lg9_9573_MAF40_9573_exon1	RB_31860120
2292	RosBREEDSNP_SNP_GA_31945251_Lg1_RosCOS2794_MAF40_1665084_exon1	RB_31945251
2293	RosBREEDSNP_SNP_GA_31976560_Lg14_02021_MAF40_MDP0000268765_exon2	RB_31976560
2294	RosBREEDSNP_SNP_GA_31997923_Lg14_02021_MAF30_1669726_exon1	RB_31997923
2295	RosBREEDSNP_SNP_GA_32123551_Lg2_00022_MAF20_1633792_exon1	RB_32123551
2296	RosBREEDSNP_SNP_GA_32168123_Lg2_00022_MAF30_1687463_exon3	RB_32168123
2297	RosBREEDSNP_SNP_GA_32297817_Lg9_00659_MAF40_520045_exon1	RB_32297817
2298	RosBREEDSNP_SNP_GA_32350572_Lg9_00659_MAF50_MDP0000230104_exon2	RB_32350572
2299	RosBREEDSNP_SNP_GA_32372997_Lg10_RosCOS2362_MAF20_1643940_exon1	RB_32372997
2300	RosBREEDSNP_SNP_GA_32542371_Lg9_01066_MAF20_526055_exon1	RB_32542371
2301	RosBREEDSNP_SNP_GA_32584988_Lg11_00647_MAF50_711060_exon1	RB_32584988
2302	RosBREEDSNP_SNP_GA_32587219_Lg9_01066_MAF20_MDP0000299639_exon3	RB_32587219
2303	RosBREEDSNP_SNP_GA_32711352_Lg9_01416_MAF50_450241_exon1	RB_32711352
2304	RosBREEDSNP_SNP_GA_3285289_Lg10_01947_MAF30_MDP0000226451_exon3	RB_3285289_
2305	RosBREEDSNP_SNP_GA_3294683_Lg10_01947_MAF20_MDP0000226451_exon18	RB_3294683_
2306	RosBREEDSNP_SNP_GA_32986517_Lg14_01639_MAF50_1640819_exon13	RB_32986517
2307	RosBREEDSNP_SNP_GA_32990120_Lg11_00566_MAF50_MDP0000376563_exon1	RB_32990120
2308	RosBREEDSNP_SNP_GA_3299580_Lg6_02819_MAF40_MDP0000254459_exon3	RB_3299580_
2309	RosBREEDSNP_SNP_GA_32996485_Lg14_01639_MAF10_MDP0000573842_exon2	RB_32996485
2310	RosBREEDSNP_SNP_GA_33002490_Lg2_02223_MAF40_1642591_exon3	RB_33002490
2311	RosBREEDSNP_SNP_GA_33013805_Lg2_02223_MAF40_MDP0000310234_exon6	RB_33013805
2312	RosBREEDSNP_SNP_GA_3307093_Lg2_RosCOS1998_MAF50_MDP0000222416_exon8	RB_3307093_
2313	RosBREEDSNP_SNP_GA_33077622_Lg9_01200_MAF20_MDP0000613052_exon1	RB_33077622
2314	RosBREEDSNP_SNP_GA_331767_Lg13_00368_MAF30_1635065_exon5	RB_331767_L
2315	RosBREEDSNP_SNP_GA_33183417_Lg12_MDP0000263881_MAF30_MDP0000263881_exon1	RB_33183417
2316	RosBREEDSNP_SNP_GA_33185982_Lg9_01293_MAF10_MDP0000507749_exon3	RB_33185982
2317	RosBREEDSNP_SNP_GA_33227831_Lg9_00332_MAF40_MDP0000175442_exon2	RB_33227831
2318	RosBREEDSNP_SNP_GA_33260850_Lg5_RosCOS1238_MAF40_541294_exon1	RB_33260850
2319	RosBREEDSNP_SNP_GA_33265452_Lg14_01548_MAF10_603439_exon1	RB_33265452
2320	RosBREEDSNP_SNP_GA_33388245_Lg12_02848_MAF20_63823_exon1	RB_33388245
2321	RosBREEDSNP_SNP_GA_33467558_Lg11_02576_MAF50_1663826_exon3	RB_33467558
2322	RosBREEDSNP_SNP_GA_33482482_Lg11_02576_MAF10_1673049_exon1	RB_33482482
2323	RosBREEDSNP_SNP_GA_33692967_Lg12_02008_MAF20_MDP0000291899_exon2	RB_33692967
2324	RosBREEDSNP_SNP_GA_3384428_Lg16_00353_MAF50_1674008_exon2	RB_3384428_
2325	RosBREEDSNP_SNP_GA_339509_Lg13_00368_MAF50_915344_exon3	RB_339509_L
2326	RosBREEDSNP_SNP_GA_34054741_Lg2_RosCOS1019_MAF50_MDP0000244330_exon4	RB_34054741
2327	RosBREEDSNP_SNP_GA_34210655_Lg11_02910_MAF40_MDP0000288220_exon1	RB_34210655
2328	RosBREEDSNP_SNP_GA_34213532_Lg11_02910_MAF50_MDP0000319440_exon3	RB_34213532
2329	RosBREEDSNP_SNP_GA_34224444_Lg11_02910_MAF40_1628616_exon3	RB_34224444
2330	RosBREEDSNP_SNP_GA_34231106_Lg2_00624_MAF10_849393_exon1	RB_34231106
2331	RosBREEDSNP_SNP_GA_3428296_Lg2_01641_MAF50_MDP0000244230_exon9	RB_3428296_
2332	RosBREEDSNP_SNP_GA_3431588_Lg11_01167_MAF30_502920_exon1	RB_3431588_
2333	RosBREEDSNP_SNP_GA_3434038_Lg16_00353_MAF40_1627013_exon4	RB_3434038_
2334	RosBREEDSNP_SNP_GA_34442034_Lg3_02030_MAF40_MDP0000149890_exon2	RB_34442034
2335	RosBREEDSNP_SNP_GA_34453757_Lg5_RosCOS2737_MAF20_1684963_exon4	RB_34453757_LG5
2336	RosBREEDSNP_SNP_GA_34815269_Lg12_01874_MAF20_1637225_exon2	RB_34815269
2337	RosBREEDSNP_SNP_GA_3492127_Lg17_02049_MAF20_54764_exon1	RB_3492127_
2338	RosBREEDSNP_SNP_GA_34970499_Lg13_01899_MAF30_58118_exon1	RB_34970499
2339	RosBREEDSNP_SNP_GA_3506169_Lg12_01391_MAF50_491101_exon1	RB_3506169_
2340	RosBREEDSNP_SNP_GA_3542415_Lg15_01047_MAF30_877000_exon1	RB_3542415_
2341	RosBREEDSNP_SNP_GA_354549_Lg17_01974_MAF10_1652594_exon5	RB_354549_L
2342	RosBREEDSNP_SNP_GA_3558655_Lg7_01717_MAF10_1620250_exon2	RB_3558655_
2343	RosBREEDSNP_SNP_GA_35617576_Lg1_MDP0000950316_MAF20_MDP0000950316_exon3	RB_35617576
2344	RosBREEDSNP_SNP_GA_35621874_Lg1_MDP0000950316_MAF20_MDP0000950316_exon17	RB_35621874
2345	RosBREEDSNP_SNP_GA_35649702_Lg12_01855_MAF40_530326_exon1	RB_35649702
2346	RosBREEDSNP_SNP_GA_35787897_Lg1_241489_MAF30_241489_exon1	RB_35787897
